id,inhabitant per km^2
6704,89.14
2068,120.06
2177,202.27
5709,117.71
2179,75.3
6612,2680.92
6613,6414.96
5908,62.98
5629,153.47
5282,132.41
661,48.98
6808,21.03
6781,61.4
5710,144.56
5251,1138.71
6615,244.17
5236,763.07
6152,278.77
6616,1275.37
6211,57.27
6617,1380.49
5176,1030.05
5711,428.04
5554,82.15
6618,1620.36
3881,11.36
6023,97.71
5712,1648.66
6705,58.94
5404,19.14
2129,85.52
687,31.56
6407,964.61
5785,55.85
5555,80.93
5816,172.24
5751,60.99
431,93.85
5102,1.68
2183,398.4
432,36.57
6451,340.04
6782,97.23
2184,289.71
5883,2045.28
2185,113.87
6619,725.54
5884,505.79
6408,1300.0
433,48.38
5477,439.08
2186,289.94
5478,197.5
6706,66.61
6783,47.04
6784,122.58
2250,416.72
2251,93.27
6708,248.32
6709,159.52
690,58.26
6785,92.15
434,61.25
2254,890.69
6710,185.86
5713,508.2
5714,563.73
5668,30.91
5283,39.23
2257,215.9
6452,224.07
5583,1371.38
5178,205.72
5910,53.41
5752,71.65
691,57.83
2130,180.0
5479,61.35
5911,44.35
5456,92.18
5138,80.71
2011,166.16
5516,940.69
3532,36.01
5180,1218.52
5181,196.14
5669,61.85
6610,145.11
25,746.47
1125,214.5
5480,171.4
1503,118.01
5071,13.52
6787,31.98
6620,178.35
3851,39.21
3401,272.78
535,39.91
2516,294.76
2051,142.98
6711,567.71
5631,212.46
5632,967.26
4004,54.17
2517,1117.11
6712,113.4
2884,169.22
86,1007.84
536,71.17
762,16.41
2845,482.39
3234,553.49
1053,510.64
385,153.98
4545,360.56
243,2831.47
54,1795.26
4231,231.7
216,210.45
4194,577.96
3982,22.58
2784,111.42
5481,71.61
3722,319.47
2013,330.12
3673,42.21
2014,223.87
5671,76.71
3705,44.21
5913,81.68
1001,106.6
26,116.61
2473,1131.13
6212,68.42
4065,995.1
386,337.44
4406,522.9
2535,166.08
2785,249.15
5715,258.97
2573,804.98
5855,383.23
214,122.96
84,871.43
2572,516.57
85,695.36
575,59.56
761,25.43
215,262.76
5912,29.21
2915,167.07
4304,549.93
191,1933.58
2293,249.16
113,724.88
952,76.92
4134,204.75
1126,46.85
1054,1318.78
3352,115.08
5518,825.64
5633,620.82
2131,176.14
5634,194.43
5482,174.23
2072,65.3
5635,2137.43
6713,34.43
4096,87.05
2401,491.18
192,574.83
4066,370.36
6004,55.76
3212,252.64
901,40.17
55,546.92
4195,209.79
4411,245.56
1127,328.06
4049,648.69
1084,289.81
3252,272.39
4161,314.98
1301,150.9
6194,33.38
6282,5.35
4097,65.8
217,266.45
218,181.0
219,431.84
6283,22.74
56,715.31
1024,1439.87
1504,54.54
4305,203.36
1402,54.21
6453,29.14
4026,1550.23
1505,484.24
1506,149.15
1002,58.37
5584,1950.43
2189,196.27
5914,70.81
2574,177.05
735,96.48
2885,47.51
6104,6.29
953,122.33
924,22.27
492,390.14
4476,287.16
151,1840.88
763,46.37
4005,399.09
2503,376.66
4646,303.93
1025,151.75
6056,14.96
2615,119.46
405,191.19
1206,63.92
1026,272.48
3342,164.3
4806,141.3
692,54.39
4724,687.15
1010,40.65
5915,54.35
5788,198.8
5856,99.86
5520,93.52
2015,686.67
5521,293.37
5636,583.81
2768,772.1
1128,204.72
2518,230.18
372,691.48
6213,25.71
6083,8.18
5716,640.17
925,118.44
4196,503.03
6789,45.37
5072,23.45
3572,26.53
5458,236.89
975,57.53
2192,220.84
172,664.84
2616,412.0
4561,362.4
2544,389.16
3731,180.88
6195,8.89
662,133.04
5789,153.24
2194,266.99
3713,1.17
5483,94.36
27,1399.2
1321,285.24
5522,84.46
3861,23.18
6057,81.46
6058,1.83
5556,60.32
3522,9.85
6214,21.46
493,147.9
1129,91.06
4067,509.68
114,77.02
4726,84.36
4306,72.27
4027,1085.38
28,133.63
3402,898.35
3662,36.8
3732,52.41
2545,312.94
3292,64.52
29,594.17
3951,36.04
1207,157.73
1004,17.39
5557,23.11
6790,83.61
5604,112.11
5672,52.98
948,169.03
5717,739.41
5105,4.04
538,151.92
4566,898.1
663,129.82
1322,1160.49
57,277.31
4028,241.29
607,155.97
2824,1401.74
6409,149.06
2196,4107.51
4163,518.64
5523,327.44
563,94.64
2258,144.9
2575,378.79
4307,171.81
6133,220.8
3862,6.14
193,1277.85
5427,317.34
2016,228.75
2825,948.16
3633,278.46
4571,381.55
3022,145.4
3442,641.88
1342,384.31
2259,71.38
494,97.35
5398,97.78
6118,82.56
495,78.15
3272,146.44
4164,113.24
4029,861.58
865,74.35
2846,597.66
4232,57.4
2474,146.4
2260,181.33
5718,391.38
6622,986.83
6621,12248.11
2519,2572.25
244,2542.63
1311,154.04
866,149.87
1130,180.73
1085,427.68
2826,791.04
5559,80.67
2294,292.72
5857,139.97
5428,101.37
5719,98.89
5073,44.71
4165,347.75
1055,1030.91
1403,41.39
5005,1383.15
2197,903.77
5720,247.85
5721,1505.02
1632,120.11
1630,119.64
1631,22.69
58,393.01
2022,326.62
5006,97.18
664,114.39
3213,1942.19
5484,148.72
3341,148.05
326,78.53
3102,58.25
4135,208.8
5108,646.22
5007,82.97
6410,141.7
3443,657.39
115,534.57
4651,841.67
5541,89.9
976,102.84
3273,126.21
6073,8.41
5186,831.75
5485,68.55
5817,84.16
5560,65.51
6792,43.62
5561,411.77
694,45.54
2134,33.31
2328,188.34
2198,796.48
2079,58.93
5187,1995.31
194,2278.54
2786,543.54
2546,632.55
2261,172.28
6177,7.62
5722,142.8
1056,313.33
5109,3.69
2576,443.55
6263,706.74
2617,161.33
576,21.83
2200,359.21
3832,68.51
303,195.23
1131,81.92
608,1018.31
1086,157.59
3031,240.19
2135,73.62
5405,82.02
6285,96.71
4006,420.15
6238,109.48
116,383.3
3961,45.63
841,15.56
577,57.75
5008,84.63
852,28.47
2578,425.32
665,133.88
2262,236.49
1209,6.87
867,188.03
782,1.52
6117,40.67
6624,155.45
2901,109.09
2423,8.19
1208,4.19
578,20.08
2547,217.99
4656,163.68
579,12.92
4099,182.06
220,136.15
736,221.55
3941,55.85
2971,136.18
4197,356.95
2520,468.11
1005,44.11
406,150.85
783,27.85
2491,59.51
4486,153.64
4100,1063.21
4,253.36
2121,24.61
2281,184.54
6809,26.19
6729,96.97
2233,201.93
6454,1184.26
2137,58.29
5,558.96
4416,200.98
3032,542.69
927,122.26
928,1237.13
977,180.1
407,69.28
2296,152.15
4251,112.91
408,129.14
3372,44.88
2962,57.3
2848,75.8
4198,325.07
31,743.46
5819,110.38
2424,33.03
610,212.77
4811,72.2
1507,394.51
1132,59.68
3001,616.38
6625,691.78
5673,78.62
978,97.14
737,79.71
152,696.54
2827,200.0
4166,224.8
979,708.25
221,529.53
1088,293.85
929,1450.9
2618,153.17
409,354.76
3691,1.34
117,484.0
4007,437.11
132,220.0
173,280.09
1030,205.97
1031,980.19
59,329.11
2475,155.31
222,54.46
580,61.49
2476,423.67
1032,106.07
4495,77.47
4199,474.57
2425,79.72
4136,450.52
931,79.78
153,693.17
4816,62.51
1057,304.8
133,947.94
4421,1490.23
4167,125.14
932,12.25
2523,331.92
1058,1077.3
1210,5.6
2548,527.94
32,135.33
3002,41.09
4200,1133.74
954,270.66
2847,68.53
2579,344.92
3201,133.88
4068,303.48
2402,275.4
609,79.61
6084,12.64
410,105.38
2886,399.5
60,558.28
1703,480.23
2524,84.16
61,205.88
134,125.28
87,439.38
4590,72.56
4821,92.31
6239,22.34
541,85.49
3619,35.1
1363,72.21
174,643.75
6109,12.34
1364,642.46
980,184.91
1343,3.79
784,4.52
496,142.51
581,1302.75
1033,235.14
739,2113.16
5284,30.7
582,19.82
1211,8.43
4084,373.94
5009,30.57
5137,18.58
6134,57.0
2849,658.92
362,2671.5
868,197.66
2138,12.02
540,407.86
3863,45.63
3952,86.57
738,147.83
2264,238.42
4071,343.51
5885,681.48
3405,340.36
5804,83.23
5585,727.6
5754,32.9
6626,110.66
4252,1132.32
4308,1303.23
4169,142.23
4233,118.22
304,128.48
3313,251.32
2549,35.11
564,24.45
565,9.66
2580,598.82
6,129.5
305,122.98
869,494.76
870,950.34
4666,94.13
411,147.59
1404,64.77
2265,395.09
4426,226.02
2403,204.07
2492,61.29
611,196.82
2851,98.12
135,3025.0
4030,803.75
6197,30.33
412,641.66
3392,204.96
872,150.98
873,220.63
4275,191.06
354,243.2
33,200.39
2266,196.01
2619,77.08
4309,485.57
3871,19.88
62,951.87
7,312.9
1089,217.38
4310,395.07
612,395.15
413,305.92
4501,322.85
566,183.42
414,119.11
4671,1854.27
666,90.34
2525,1125.66
1059,995.72
175,53.22
2850,345.14
4276,486.65
355,782.85
3882,103.08
4031,345.29
154,1122.79
1331,420.88
4008,502.78
5871,45.44
5741,42.78
5486,61.75
6810,37.42
2234,181.58
6432,15.37
5474,62.15
6421,700.81
6744,23.83
6435,28.84
6504,37.17
435,38.5
2116,95.76
723,540.68
5758,30.86
3785,11.89
5726,65.42
2149,64.81
6423,36.95
5498,324.55
2235,152.32
5889,3434.36
6461,886.4
2338,86.21
3575,49.43
1344,3427.5
6627,163.71
6750,53.92
6286,529.37
5189,965.76
2887,126.05
6628,6386.57
613,61.44
3955,459.41
2888,63.1
2550,1941.54
329,886.86
136,858.38
902,187.87
4681,116.74
3513,23.46
842,13.82
1365,116.56
2787,484.22
34,260.96
4170,230.29
667,717.65
2426,110.24
903,124.74
5586,3238.79
2828,907.01
584,14.93
2889,45.94
5112,22.22
5406,62.87
5637,234.26
5323,3.0
6061,59.32
6741,26.85
6434,20.26
5872,45.38
2067,49.87
2337,122.75
2223,120.85
6623,2752.86
6455,435.28
5873,26.45
6436,452.34
5587,712.72
2220,168.06
6754,88.79
2145,245.76
5731,397.12
3833,14.97
4311,208.01
4137,421.43
585,94.12
4312,209.73
387,662.02
4683,177.26
792,19.73
6240,284.84
4201,784.85
6081,65.48
6742,47.9
6431,91.87
6743,137.71
5750,24.89
6745,21.44
6748,38.97
2050,136.08
6422,18.6
6437,69.86
6511,24.95
4313,154.62
6110,69.47
6111,22.18
4138,201.6
388,119.73
5407,222.61
6135,111.48
3374,695.0
6033,12.49
2890,84.1
2788,92.89
2829,768.65
740,303.93
5755,36.75
6456,76.12
176,451.63
614,96.83
5315,7.89
5113,815.54
5285,54.88
3707,5.04
2917,152.66
2526,594.85
874,128.42
4741,138.82
2551,250.0
5638,677.24
5429,46.41
5115,687.68
3821,14.97
2493,292.04
331,403.53
5674,40.46
696,70.08
5675,421.07
63,368.98
5192,838.22
6793,37.38
5858,228.84
2025,196.35
5639,378.22
5010,139.98
3618,12.56
1405,45.37
4104,444.36
2830,444.44
2270,79.57
5487,108.85
5640,276.27
2527,747.36
1135,34.5
5606,1141.3
3033,554.19
3891,38.82
1061,2787.72
306,955.02
415,233.0
2852,158.53
2024,85.83
2903,198.84
497,97.24
2464,131.15
2455,169.63
2456,103.57
3393,103.08
586,18.24
955,150.71
332,135.97
3783,14.19
4253,352.04
5317,23.39
5193,1378.18
3953,84.65
2853,185.06
3926,66.49
3954,202.55
1062,242.32
4826,112.71
4105,55.3
5194,542.08
5790,101.13
3253,481.08
5430,37.27
2206,1054.04
3533,1.63
5195,614.43
2140,230.38
35,140.64
6136,696.35
6137,61.66
8,142.09
3663,113.37
5196,8263.51
6215,265.4
2086,119.34
5919,83.51
3708,3.37
2208,541.18
587,641.54
543,146.7
2427,113.55
4591,337.61
5562,19.89
1091,177.27
195,658.28
5488,104.26
3983,2.92
1063,931.64
389,80.6
1064,200.15
307,233.63
156,1111.25
6629,298.42
390,301.57
785,114.75
4202,639.07
5197,304.67
333,148.12
5198,1084.76
4314,89.59
4033,1070.69
3293,61.93
2620,113.19
5254,467.13
4139,900.16
1704,159.45
1136,96.11
4234,252.55
5117,17.86
2936,47.86
6715,53.54
741,175.22
3822,7.94
2457,122.54
4184,88.89
6716,44.49
9,342.68
2477,108.08
5489,229.86
2271,1815.15
6630,2214.4
5199,130.27
5723,564.76
5200,60.08
6416,1021.11
5118,1235.43
615,259.32
2272,154.07
5821,110.16
6241,524.02
5490,39.43
5012,17.14
5431,26.06
6242,29.22
5921,41.38
6090,23.09
437,24.41
5491,18.88
5859,679.33
2029,129.79
5922,207.71
6411,37.44
6243,484.76
5693,72.49
5756,156.29
5013,289.64
5238,124.6
5202,266.37
2089,177.17
6751,32.6
5432,104.44
6153,608.99
5540,138.1
5792,145.26
5886,783.46
5492,35.95
4277,239.74
544,627.69
5257,2026.41
5203,260.14
2033,60.77
5642,4006.22
2143,234.94
5527,285.14
1366,53.99
3394,55.9
5119,5.92
5678,371.29
700,388.74
6718,47.51
4009,537.64
3534,0.74
4255,429.49
3617,35.04
2274,843.36
3202,112.67
1367,20.24
5120,4472.58
4279,154.46
4236,607.89
356,1694.51
6753,29.78
2034,73.66
2275,480.47
5563,45.96
3503,7.57
2770,1054.42
5205,537.18
4032,595.42
155,2217.68
4941,276.86
2027,86.9
2087,113.41
5791,340.86
4254,570.03
196,476.15
4106,98.98
6203,81.95
742,391.67
4203,657.88
3214,364.24
416,43.49
4235,184.21
668,107.49
875,107.86
876,476.03
4831,331.05
4107,329.84
2428,68.66
546,1108.99
2769,1654.74
669,195.55
4172,366.94
4746,663.03
616,956.08
6074,9.5
4691,588.15
498,268.24
6007,66.1
1137,674.8
3378,81.63
88,501.33
223,364.74
5206,379.55
6024,72.38
2789,114.25
3360,39.31
6458,1873.07
2404,283.45
670,225.27
4034,1590.2
1093,254.67
2937,1280.89
1705,254.16
4601,82.04
2904,114.65
2211,451.99
743,4534.87
981,254.9
2405,189.8
3422,95.76
2891,397.51
6198,38.89
89,1311.39
2495,876.21
90,799.65
3423,181.34
617,113.38
4204,1365.24
877,64.72
588,84.38
4035,1081.19
6064,9.62
91,418.17
4072,436.02
982,569.78
417,51.3
724,27.83
878,106.57
2213,90.68
1094,337.05
5207,188.05
5564,49.51
5260,470.02
5408,94.0
3693,5.59
2478,234.91
2621,179.59
2854,151.72
2035,100.25
5724,2876.68
64,533.7
357,71.82
983,198.23
2406,226.33
418,206.36
3424,239.3
619,212.36
2892,386.17
1508,190.77
2553,138.74
3111,129.45
65,107.27
6112,2.53
245,3060.75
4010,1078.36
2528,737.5
92,806.68
6076,4.21
2497,603.86
2972,72.38
3375,102.28
4173,72.79
934,862.09
629,53.08
1368,27.1
1095,446.37
4140,276.62
935,51.92
4073,588.72
4256,202.38
589,22.8
137,1816.25
3254,249.91
4037,928.07
4237,277.11
3612,13.62
2298,220.49
4038,1031.78
36,122.92
334,106.91
620,70.41
3407,443.31
93,373.98
2771,1385.41
391,123.03
766,17.59
4074,413.78
1706,197.87
419,51.42
10,652.58
985,47.52
2529,331.43
2407,501.74
335,61.79
4175,209.07
157,757.5
246,833.57
4280,1026.42
5680,76.99
5409,123.76
4257,79.39
2581,1506.86
2855,66.53
6631,6466.08
5565,97.47
5136,8.23
66,3061.14
5923,48.76
622,193.53
5757,566.42
5924,68.41
5208,691.94
2856,297.12
5410,16.74
5411,23.72
5493,66.42
5805,211.46
744,667.85
5121,384.18
6034,19.26
438,55.18
5925,47.14
5286,55.14
37,106.1
363,2791.47
94,388.35
4205,557.42
11,511.45
5529,90.63
5530,90.61
5494,99.46
5210,4640.23
5588,2924.0
5822,387.41
5495,817.4
5496,430.83
5531,67.84
6632,1202.35
701,50.41
5860,493.71
5076,8.94
6412,1696.23
716,17.09
1139,131.28
2772,481.24
224,735.89
4841,148.55
3294,12.12
177,578.45
5014,72.98
2216,27.87
392,478.19
2299,33.28
6633,1769.54
2300,57.87
726,80.63
6719,20.12
936,25.86
5533,160.68
5077,128.72
5497,188.96
5926,131.48
2122,175.78
2147,136.81
5212,298.56
5213,1936.59
2217,115.77
3784,18.27
6800,459.74
745,1390.53
6154,267.53
5214,1020.75
3561,18.44
5725,661.19
5078,24.63
2831,1457.85
6634,1105.54
5759,29.97
5015,37.39
6635,137.92
2221,168.83
5589,5530.73
5566,11.83
5643,2835.33
2038,33.33
5683,95.05
5607,122.81
5590,2981.05
6636,773.48
5216,464.72
450,79.01
3295,45.91
5079,14.32
309,82.74
67,395.71
1037,268.9
2832,311.56
2963,102.08
5760,44.11
6287,8.08
6244,262.15
4846,53.59
310,118.69
3340,1202.57
6199,63.25
1212,1.83
6720,46.62
3255,1034.95
715,12.39
2530,533.63
2301,150.0
6075,10.62
703,283.21
95,205.46
96,1194.6
3034,256.93
567,27.9
1345,294.82
1140,255.16
2893,173.48
4141,855.3
2773,2698.57
336,98.98
4281,217.96
4315,316.99
2333,176.74
4039,527.13
4110,132.36
441,67.72
5591,6929.83
5412,362.44
3035,136.71
767,87.68
5644,311.4
38,147.26
3235,1457.01
4258,804.3
3723,103.24
2148,301.8
138,1726.36
2857,195.16
1097,263.84
2582,309.64
4751,1753.21
225,422.77
6139,121.37
2276,144.25
6008,42.34
6181,24.19
2554,319.72
2703,1897.71
1369,8.06
4316,185.24
12,152.05
879,82.19
590,300.46
4111,313.05
3536,5.42
1707,676.15
5263,438.28
5609,1173.33
5413,237.29
6413,52.59
704,23.31
6803,35.19
2479,243.02
2790,43.76
1142,103.85
337,500.9
4431,244.16
2498,40.0
338,345.07
339,62.35
5861,2229.04
5761,75.47
5592,1127.05
5645,259.76
4436,1224.94
442,29.0
2096,468.53
1007,17.77
5125,126.0
3711,27.94
1065,548.15
5798,85.39
68,606.28
3215,5141.24
3216,996.64
3808,2.36
6721,305.67
5684,58.88
2222,256.04
5842,23.72
3637,99.68
1040,466.82
2858,71.88
1370,100.53
4282,723.36
4238,181.39
5843,18.31
3834,63.9
5219,142.68
5928,51.41
623,417.74
4075,899.18
2097,130.78
5534,131.82
2039,133.86
421,36.29
987,90.89
4206,823.25
178,294.26
6637,102.22
2040,59.57
1098,150.34
1039,100.24
2791,182.9
904,32.74
905,134.63
2938,137.68
420,901.85
880,50.7
956,210.03
4112,208.85
4317,93.52
97,606.1
881,91.83
2859,170.48
2860,155.62
853,28.32
139,1908.22
3103,85.13
3256,237.9
118,1191.37
393,126.46
422,128.03
340,142.11
2555,169.2
3788,5.18
843,57.7
3883,28.0
6288,3.54
6289,12.15
6290,40.23
6291,42.84
1406,93.65
4283,597.51
3672,5.91
746,339.43
3581,96.83
706,43.84
6757,80.31
6140,179.75
2041,202.03
6414,317.95
5535,187.68
6459,365.54
6758,15.27
5727,97.07
5434,77.62
6155,63.74
443,243.65
5435,86.3
5888,333.4
6246,572.28
2335,106.76
6087,23.51
6217,300.94
5436,107.24
5646,991.09
5610,433.33
5648,1939.56
5568,121.17
4851,199.85
6113,127.46
4441,530.42
3538,6.88
6218,24.57
2277,143.49
3786,26.44
3752,13.81
3835,34.24
5017,361.98
5018,6.88
3810,11.8
3296,641.39
4076,334.06
1407,139.87
5686,60.0
6638,212.22
1371,109.07
5437,105.95
449,61.47
6722,33.12
707,38.03
5611,207.53
6265,102.08
3539,45.7
5221,2977.03
591,5.01
6141,225.91
2939,857.05
4207,450.94
906,24.28
3638,58.05
1213,310.88
786,18.52
708,7.22
1099,403.4
4113,191.29
747,222.86
3962,42.72
4125,182.84
4114,648.15
4546,105.3
226,83.22
3104,62.31
98,129.2
2952,79.18
1100,109.54
247,2737.46
4142,112.12
624,181.84
3582,117.05
3338,884.65
4143,137.49
2305,299.26
3514,22.35
4318,158.21
2461,146.58
1041,80.58
4259,107.99
4176,236.56
748,158.74
592,83.55
1066,43.0
855,151.23
341,132.53
3004,84.93
3105,37.71
937,158.28
197,1880.83
1372,279.71
3315,93.15
99,348.12
4144,671.29
140,170.96
2774,1064.66
3003,97.89
2583,1293.05
4756,73.47
1143,266.08
1346,307.2
311,185.86
1008,106.75
3762,10.58
988,90.37
312,141.69
1214,117.46
119,370.82
709,8.1
1215,51.25
4208,392.41
2480,60.89
3972,27.92
883,561.03
2833,371.88
2556,165.38
6035,54.59
5019,371.62
1102,466.03
2336,47.57
5499,111.7
3274,125.19
2225,304.0
4209,503.0
5762,97.96
5050,21.41
5799,300.48
5222,240.14
227,952.63
3275,158.71
2953,89.58
6248,860.72
4319,116.46
907,122.69
5728,251.04
938,84.34
1216,14.95
3640,99.03
3789,12.09
3790,23.86
6009,3.6
4239,208.3
6266,1121.22
4761,606.75
499,105.61
1217,24.37
2861,728.49
4177,585.71
2099,109.91
3823,7.61
5081,12.52
2601,2629.89
4446,125.54
444,127.89
5129,2.42
445,52.08
6639,259.73
5225,2216.09
2153,121.97
711,38.74
6759,9.93
6724,65.82
3023,508.89
768,749.11
1218,13.1
3694,6.34
4040,1279.26
2302,114.9
3893,6.45
3203,1914.83
3236,842.13
3787,182.3
6292,25.66
2303,136.06
793,22.05
2304,82.32
5266,735.82
100,167.49
4284,118.99
6293,104.29
6294,38.04
13,274.52
1509,738.61
1510,479.32
2584,923.37
4210,783.48
4864,417.79
939,1167.29
6204,110.2
4260,1110.32
3005,147.55
2964,578.99
3217,769.62
1373,277.89
1374,131.65
1708,1870.44
101,358.29
4041,453.38
2919,281.14
4606,184.31
358,846.48
770,68.38
4285,773.26
749,1150.74
158,1620.67
2499,169.59
2532,492.27
5929,78.59
3695,3.7
4012,922.34
4506,402.09
5501,230.2
957,84.74
3985,12.17
3540,2.93
2044,69.6
1103,1602.05
5930,48.07
750,390.58
5688,48.61
2152,76.89
2043,101.21
5500,92.92
2306,388.65
3733,30.12
5729,895.03
5862,211.11
713,241.28
2862,361.34
4320,161.05
5131,754.74
2863,190.81
2307,347.43
6010,46.7
5396,229.06
3024,398.63
4145,440.56
940,35.45
3237,667.88
4117,81.0
39,142.08
141,3199.46
2920,261.74
2775,1303.66
941,325.99
942,2005.19
4611,90.54
342,330.48
3668,437.72
6640,3647.0
989,234.36
2864,613.66
3541,5.89
2894,113.24
4776,212.98
884,521.81
5649,1141.51
2115,86.65
5227,587.0
958,61.37
446,176.66
2973,147.07
500,90.08
5827,69.66
5931,230.73
5828,38.39
2226,126.18
1104,202.17
6142,4.5
2500,841.05
3945,71.6
3734,27.01
3025,169.9
6641,677.03
6156,120.49
908,21.72
909,90.52
3987,23.23
41,104.51
5730,243.59
40,105.75
3669,5.19
3932,11.01
501,132.53
